"success","trial_type","trial_index","time_elapsed","internal_node_id","ID","rt","stimulus","button_pressed","button_pressed_text"
"true","fullscreen","0","21313","0.0-0.0","ura7dlrv8g","","","",""
"","html-button-response","1","22380","0.0-1.0-0.0","ura7dlrv8g","1040.8000000024913","<span class=stimul>à</span>","0","Correct"
"","html-button-response","2","22735","0.0-1.0-0.1","ura7dlrv8g","349.6000000013737","<span class=stimul>où</span>","0","Correct"
"","html-button-response","3","22986","0.0-1.0-0.2","ura7dlrv8g","246.99999999938882","<span class=stimul>la</span>","0","Correct"
"","html-button-response","4","23356","0.0-1.0-0.3","ura7dlrv8g","366.6000000011991","<span class=stimul>au</span>","0","Correct"
"","html-button-response","5","23796","0.0-1.0-0.4","ura7dlrv8g","436.8999999969674","<span class=stimul>tu</span>","0","Correct"
"","html-button-response","6","24215","0.0-1.0-0.5","ura7dlrv8g","415.499999999156","<span class=stimul>un</span>","0","Correct"
"","html-button-response","7","24637","0.0-1.0-0.6","ura7dlrv8g","417.9999999978463","<span class=stimul>il</span>","0","Correct"
"","html-button-response","8","25050","0.0-1.0-0.7","ura7dlrv8g","409.79999999763095","<span class=stimul>été</span>","0","Correct"
"","html-button-response","9","25468","0.0-1.0-0.8","ura7dlrv8g","414.9000000033993","<span class=stimul>on</span>","0","Correct"
"","html-button-response","10","25878","0.0-1.0-0.9","ura7dlrv8g","406.5999999984342","<span class=stimul>mur</span>","0","Correct"
"","html-button-response","11","26316","0.0-1.0-0.10","ura7dlrv8g","433.60000000029686","<span class=stimul>ni</span>","0","Correct"
"","html-button-response","12","26743","0.0-1.0-0.11","ura7dlrv8g","424.10000000018044","<span class=stimul>sur</span>","0","Correct"
"","html-button-response","13","27232","0.0-1.0-0.12","ura7dlrv8g","484.599999999773","<span class=stimul>qui</span>","0","Correct"
"","html-button-response","14","27680","0.0-1.0-0.13","ura7dlrv8g","444.99999999970896","<span class=stimul>vélo</span>","0","Correct"
"","html-button-response","15","28125","0.0-1.0-0.14","ura7dlrv8g","441.00000000253203","<span class=stimul>par</span>","0","Correct"
"","html-button-response","16","28579","0.0-1.0-0.15","ura7dlrv8g","450.89999999981956","<span class=stimul>feu</span>","0","Correct"
"","html-button-response","17","29473","0.0-1.0-0.16","ura7dlrv8g","890.400000000227","<span class=stimul>ce</span>","0","Correct"
"","html-button-response","18","30123","0.0-1.0-0.17","ura7dlrv8g","646.3000000003376","<span class=stimul>peur</span>","0","Correct"
"","html-button-response","19","30424","0.0-1.0-0.18","ura7dlrv8g","296.59999999785214","<span class=stimul>ami</span>","0","Correct"
"","html-button-response","20","30896","0.0-1.0-0.19","ura7dlrv8g","469.199999999546","<span class=stimul>moto</span>","0","Correct"
"","html-button-response","21","31364","0.0-1.0-0.20","ura7dlrv8g","464.4000000007509","<span class=stimul>peau</span>","0","Correct"
"","html-button-response","22","31832","0.0-1.0-0.21","ura7dlrv8g","464.3999999971129","<span class=stimul>lune</span>","0","Correct"
"","html-button-response","23","32236","0.0-1.0-0.22","ura7dlrv8g","399.80000000286964","<span class=stimul>gare</span>","0","Correct"
"","html-button-response","24","32613","0.0-1.0-0.23","ura7dlrv8g","373.70000000009895","<span class=stimul>lire</span>","0","Correct"
"","html-button-response","25","32983","0.0-1.0-0.24","ura7dlrv8g","367.2000000005937","<span class=stimul>bon</span>","0","Correct"
"","html-button-response","26","33419","0.0-1.0-0.25","ura7dlrv8g","431.80000000211294","<span class=stimul>mardi</span>","0","Correct"
"","html-button-response","27","33838","0.0-1.0-0.26","ura7dlrv8g","415.8000000024913","<span class=stimul>col</span>","0","Correct"
"","html-button-response","28","34356","0.0-1.0-0.27","ura7dlrv8g","514.2999999989115","<span class=stimul>avril</span>","0","Correct"
"","html-button-response","29","34899","0.0-1.0-0.28","ura7dlrv8g","539.3999999978405","<span class=stimul>roi</span>","0","Correct"
"","html-button-response","30","35277","0.0-1.0-0.29","ura7dlrv8g","373.8999999986845","<span class=stimul>faire</span>","0","Correct"
"","html-button-response","31","35769","0.0-1.0-0.30","ura7dlrv8g","488.9000000002852","<span class=stimul>facile</span>","0","Correct"
"","html-button-response","32","36133","0.0-1.0-0.31","ura7dlrv8g","360.80000000220025","<span class=stimul>cheval</span>","0","Correct"
"","html-button-response","33","36528","0.0-1.0-0.32","ura7dlrv8g","391.2000000018452","<span class=stimul>vrai</span>","0","Correct"
"","html-button-response","34","36983","0.0-1.0-0.33","ura7dlrv8g","450.3000000004249","<span class=stimul>ligne</span>","0","Correct"
"","html-button-response","35","37308","0.0-1.0-0.34","ura7dlrv8g","320.1999999982945","<span class=stimul>porte</span>","0","Correct"
"","html-button-response","36","37769","0.0-1.0-0.35","ura7dlrv8g","457.300000001851","<span class=stimul>autre</span>","0","Correct"
"","html-button-response","37","38075","0.0-1.0-0.36","ura7dlrv8g","302.80000000129803","<span class=stimul>loup</span>","0","Correct"
"","html-button-response","38","38423","0.0-1.0-0.37","ura7dlrv8g","343.4999999990396","<span class=stimul>soir</span>","0","Correct"
"","html-button-response","39","38798","0.0-1.0-0.38","ura7dlrv8g","371.90000000191503","<span class=stimul>page</span>","0","Correct"
"","html-button-response","40","39275","0.0-1.0-0.39","ura7dlrv8g","472.99999999813735","<span class=stimul>raisin</span>","0","Correct"
"","html-button-response","41","39687","0.0-1.0-0.40","ura7dlrv8g","408.1000000005588","<span class=stimul>car</span>","0","Correct"
"","html-button-response","42","40173","0.0-1.0-0.41","ura7dlrv8g","482.2999999996682","<span class=stimul>sucre</span>","0","Correct"
"","html-button-response","43","40558","0.0-1.0-0.42","ura7dlrv8g","381.600000000617","<span class=stimul>chat</span>","0","Correct"
"","html-button-response","44","40936","0.0-1.0-0.43","ura7dlrv8g","374.7000000003027","<span class=stimul>matin</span>","0","Correct"
"","html-button-response","45","41292","0.0-1.0-0.44","ura7dlrv8g","352.39999999976135","<span class=stimul>trésor</span>","0","Correct"
"","html-button-response","46","41742","0.0-1.0-0.45","ura7dlrv8g","446.19999999849824","<span class=stimul>soixante</span>","0","Correct"
